,Year,Illnesses,Hospitalizations,Fatalities,status,month,state,location,species,ingredient,serotype.Genotype,food
1503,1999,3,NA,NA,2,3,3,NA,28,NA,NA,502
1504,1999,2,1,0,1,3,3,1,NA,NA,NA,369
1505,1999,4,NA,NA,1,3,3,1,NA,NA,NA,503
1506,1999,2,0,0,2,3,3,1,8,NA,NA,65
1507,1999,3,NA,NA,1,3,3,1,NA,NA,NA,504
1508,1999,4,NA,NA,1,3,3,NA,NA,NA,NA,37
1509,1999,2,0,0,1,3,3,1,NA,NA,NA,174
1510,1999,3,0,0,1,3,3,1,NA,NA,NA,505
1511,1999,2,0,0,1,3,3,1,NA,NA,NA,185
1512,1999,3,0,0,2,3,3,NA,9,NA,NA,33
1513,1999,4,0,0,1,3,3,NA,NA,NA,NA,37
1514,1999,20,0,0,1,3,32,10,7,NA,NA,NA
1515,1999,54,0,0,1,3,32,NA,7,NA,NA,506
1516,1999,36,NA,NA,2,3,32,7,6,7,NA,507
1517,1999,2,0,0,1,3,5,3,12,NA,NA,508
1518,1999,2,0,0,2,3,5,3,12,NA,NA,27
1519,1999,3,NA,NA,2,3,5,NA,39,6,NA,163
1520,1999,13,0,0,2,3,5,1,8,NA,NA,NA
1521,1999,3,0,0,1,3,6,1,NA,NA,NA,NA
1522,1999,20,0,0,1,3,6,5,NA,NA,NA,NA
1523,1999,8,0,0,1,3,6,1,4,NA,NA,NA
1524,1999,2,0,0,1,3,6,1,NA,NA,NA,NA
1525,1999,4,0,0,1,3,6,1,NA,NA,NA,NA
1526,1999,9,0,0,1,3,6,1,NA,NA,NA,NA
1527,1999,4,0,0,1,3,6,1,NA,NA,NA,NA
1528,1999,15,1,0,2,3,7,1,5,NA,NA,NA
1529,1999,17,2,0,1,3,33,NA,7,NA,NA,344
1530,1999,11,0,0,1,3,34,1,NA,NA,NA,16
1531,1999,2,0,0,1,3,8,NA,NA,NA,NA,NA
1532,1999,2,0,0,1,3,8,1,NA,NA,NA,NA
1533,1999,2,0,0,1,3,8,1,NA,NA,NA,509
1534,1999,2,NA,NA,1,3,8,1,NA,NA,NA,NA
1535,1999,2,NA,NA,1,3,8,1,NA,NA,NA,NA
1536,1999,2,NA,NA,1,3,8,1,NA,NA,NA,NA
1537,1999,55,NA,NA,1,3,8,NA,3,NA,44,8
1538,1999,2,NA,NA,1,3,8,4,NA,NA,NA,16
1539,1999,2,NA,NA,1,3,8,1,NA,NA,NA,NA
1540,1999,2,NA,NA,1,3,8,1,NA,NA,NA,510
1541,1999,5,NA,NA,1,3,8,1,NA,NA,NA,NA
1542,1999,2,1,2,1,3,8,1,NA,NA,NA,511
1543,1999,2,0,0,1,3,9,3,12,6,NA,208
1544,1999,2,0,0,1,3,10,1,NA,NA,NA,NA
1545,1999,20,NA,NA,2,3,41,NA,22,NA,NA,144
1546,1999,31,NA,NA,2,3,41,NA,5,NA,NA,NA
1547,1999,46,0,0,1,3,24,19,19,NA,9,338
1548,1999,25,NA,NA,1,3,26,1,NA,NA,NA,NA
1549,1999,75,NA,NA,1,3,13,7,NA,NA,NA,37
1550,1999,47,NA,NA,1,3,13,5,NA,NA,NA,NA
1551,1999,4,NA,NA,2,3,15,1,28,NA,NA,42
1552,1999,43,NA,0,1,3,15,1,7,NA,NA,512
1553,1999,5,3,0,1,3,15,1,8,NA,NA,88
1554,1999,16,0,0,1,3,15,3,NA,NA,NA,NA
1555,1999,9,0,0,1,3,15,NA,7,NA,NA,NA
1556,1999,105,0,0,1,3,15,7,NA,NA,NA,NA
1557,1999,9,0,0,2,3,17,1,7,NA,NA,NA
1558,1999,8,0,0,2,3,17,5,7,NA,NA,NA
1559,1999,50,0,0,1,3,30,7,8,7,NA,81
1560,1999,57,NA,NA,1,3,18,1,14,NA,NA,NA
1561,1999,121,NA,NA,1,3,18,1,14,NA,NA,NA
1562,1999,2,NA,NA,1,3,20,1,NA,NA,NA,513
1563,1999,18,NA,NA,2,3,20,1,5,NA,NA,6
1564,1999,3,NA,NA,1,3,20,1,NA,NA,NA,109
1565,1999,6,NA,NA,1,3,20,1,NA,NA,NA,514
1566,1999,3,NA,NA,1,3,20,NA,NA,NA,NA,53
1567,1999,3,NA,NA,2,3,20,1,28,NA,NA,42
1568,1999,10,NA,NA,1,3,20,1,NA,NA,NA,42
1569,1999,10,NA,NA,1,3,21,12,6,NA,NA,450
1570,1999,4,1,0,1,3,21,1,8,NA,NA,165
1571,1999,4,NA,NA,1,4,27,1,NA,NA,NA,NA
1572,1999,3,NA,NA,1,4,27,1,NA,NA,NA,NA
1573,1999,17,0,0,1,4,27,1,NA,NA,NA,NA
1574,1999,2,0,0,1,4,27,1,NA,NA,NA,NA
1575,1999,3,0,0,1,4,27,1,NA,NA,NA,NA
1576,1999,6,0,0,1,4,27,1,NA,NA,NA,NA
1577,1999,140,0,0,1,4,27,7,9,NA,NA,NA
1578,1999,7,0,0,1,4,1,1,NA,NA,NA,217
1579,1999,7,0,0,1,4,1,1,NA,NA,NA,515
1580,1999,5,NA,NA,1,4,1,1,3,NA,45,64
1581,1999,11,0,0,2,4,1,1,7,NA,NA,516
1582,1999,77,0,0,2,4,1,1,7,NA,NA,517
1583,1999,40,0,0,2,4,1,1,7,NA,NA,518
1584,1999,34,0,0,2,4,1,5,6,NA,NA,88
1585,1999,50,0,0,1,4,1,1,45,NA,NA,519
1586,1999,90,1,0,2,4,1,NA,7,NA,NA,NA
1587,1999,4,NA,NA,1,4,3,1,NA,NA,NA,6
1588,1999,2,0,0,1,4,3,1,NA,NA,NA,520
1589,1999,2,0,0,1,4,3,1,NA,NA,NA,NA
1590,1999,4,0,0,2,4,3,1,6,21,NA,521
1591,1999,2,0,0,1,4,3,1,NA,NA,NA,150
1592,1999,3,0,0,2,4,3,1,8,NA,NA,15
1593,1999,2,NA,NA,1,4,3,1,NA,NA,NA,NA
1594,1999,28,NA,NA,2,4,3,5,6,NA,NA,NA
1595,1999,2,2,NA,2,4,3,1,8,NA,NA,522
1596,1999,6,NA,NA,1,4,3,1,NA,NA,NA,523
1597,1999,5,0,NA,2,4,3,1,7,NA,NA,117
1598,1999,3,0,0,1,4,3,1,NA,NA,NA,54
1599,1999,3,0,0,1,4,3,1,NA,NA,NA,524
1600,1999,4,0,NA,2,4,3,1,7,NA,NA,525
1601,1999,8,NA,NA,1,4,3,5,14,NA,NA,NA
1602,1999,3,0,0,1,4,3,1,11,NA,NA,245
1603,1999,2,0,0,1,4,3,NA,NA,NA,NA,91
1604,1999,3,0,0,1,4,3,4,NA,NA,NA,87
1605,1999,2,0,0,1,4,3,1,NA,NA,NA,526
1606,1999,2,0,0,2,4,3,NA,9,NA,NA,267
1607,1999,2,0,0,1,4,3,1,NA,NA,NA,527
1608,1999,3,0,0,1,4,3,NA,NA,NA,NA,267
1609,1999,4,1,0,2,4,3,1,7,NA,NA,117
1610,1999,4,0,0,2,4,3,1,7,NA,NA,117
1611,1999,3,0,0,2,4,3,1,8,NA,NA,74
1612,1999,2,1,NA,1,4,5,3,12,6,NA,27
1613,1999,21,NA,0,1,4,5,NA,3,2,2,528
1614,1999,23,0,0,1,4,6,5,7,NA,NA,529
1615,1999,10,0,0,1,4,6,1,NA,NA,NA,NA
1616,1999,20,1,0,1,4,6,NA,NA,NA,NA,NA
1617,1999,8,0,0,1,4,6,1,NA,NA,NA,NA
1618,1999,199,6,0,1,4,6,NA,7,NA,NA,NA
1619,1999,36,0,0,1,4,6,1,NA,NA,NA,NA
1620,1999,40,NA,1,1,4,33,10,NA,NA,NA,NA
1621,1999,6,NA,NA,2,4,37,1,5,20,NA,530
1622,1999,3,0,0,1,4,8,1,NA,NA,NA,239
1623,1999,27,0,0,1,4,8,14,6,NA,NA,531
1624,1999,2,0,0,1,4,8,1,NA,NA,NA,91
1625,1999,65,3,0,1,4,8,6,3,22,2,532
1626,1999,31,0,0,1,4,8,5,6,NA,NA,88
1627,1999,38,0,0,1,4,8,1,NA,NA,NA,533
1628,1999,12,0,0,1,4,8,1,NA,NA,NA,NA
1629,1999,17,0,0,1,4,8,6,NA,NA,NA,534
1630,1999,2,0,0,1,4,8,1,NA,NA,NA,535
1631,1999,11,0,0,1,4,8,1,NA,NA,NA,NA
1632,1999,2,0,0,1,4,8,1,NA,NA,NA,NA
1633,1999,20,NA,NA,2,4,8,5,6,NA,NA,88
1634,1999,4,0,0,1,4,9,3,2,6,NA,147
1635,1999,11,NA,NA,1,4,10,NA,NA,NA,NA,536
1636,1999,3,0,0,1,4,10,1,NA,NA,NA,NA
1637,1999,2,NA,NA,1,4,10,1,NA,NA,NA,537
1638,1999,2,0,0,1,4,10,1,NA,NA,NA,NA
1639,1999,6,3,0,1,4,10,NA,NA,NA,NA,NA
1640,1999,27,NA,0,1,4,10,5,NA,NA,NA,NA
1641,1999,7,0,0,1,4,10,1,NA,NA,NA,NA
1642,1999,9,0,0,2,4,11,NA,7,NA,NA,538
1643,1999,4,NA,NA,1,4,40,1,NA,NA,NA,NA
1644,1999,4,NA,NA,1,4,40,1,NA,NA,NA,NA
1645,1999,18,1,0,1,4,12,1,3,NA,2,539
1646,1999,10,NA,NA,1,4,26,1,6,NA,NA,540
1647,1999,3,NA,NA,1,4,13,NA,10,NA,NA,NA
1648,1999,9,NA,NA,1,4,13,3,24,7,24,29
1649,1999,53,NA,NA,1,4,13,1,NA,NA,NA,NA
1650,1999,184,NA,NA,1,4,13,NA,7,NA,NA,37
1651,1999,3,NA,NA,2,4,13,1,2,6,NA,147
1652,1999,12,0,0,2,4,15,1,7,NA,NA,NA
1653,1999,3,NA,NA,1,4,15,NA,8,NA,NA,541
1654,1999,4,0,0,1,4,15,1,NA,NA,NA,16
1655,1999,4,NA,NA,1,4,15,3,8,NA,NA,190
1656,1999,19,0,0,1,4,15,5,7,NA,NA,23
1657,1999,29,0,0,1,4,15,1,19,NA,9,NA
1658,1999,20,NA,0,1,4,15,1,NA,NA,NA,59
1659,1999,2,0,0,1,4,15,1,7,NA,NA,542
1660,1999,35,0,0,1,4,15,1,NA,NA,NA,6
1661,1999,11,0,0,1,4,15,1,NA,NA,NA,6
1662,1999,3,0,0,1,4,15,NA,NA,NA,NA,543
1663,1999,12,1,0,1,4,15,3,NA,NA,NA,29
1664,1999,50,0,0,1,4,15,7,NA,NA,NA,NA
1665,1999,66,0,0,1,4,15,1,7,NA,NA,NA
1666,1999,12,1,0,2,4,15,3,24,NA,15,74
1667,1999,20,2,0,1,4,16,NA,NA,NA,NA,NA
1668,1999,21,2,0,1,4,16,10,7,NA,NA,NA
1669,1999,43,0,0,2,4,17,1,7,NA,NA,195
1670,1999,16,NA,NA,2,4,17,1,5,NA,NA,227
1671,1999,31,0,0,1,4,17,NA,6,NA,NA,62
1672,1999,15,NA,NA,1,4,50,4,NA,NA,NA,NA
1673,1999,30,2,0,1,4,30,7,24,NA,15,NA
1674,1999,19,0,0,1,4,30,16,8,NA,NA,507
1675,1999,81,NA,NA,2,4,18,NA,7,NA,NA,16
1676,1999,2,NA,NA,1,4,20,1,NA,NA,NA,29
1677,1999,25,NA,NA,2,4,20,10,5,NA,NA,NA
1678,1999,50,NA,NA,2,4,20,1,5,NA,NA,330
1679,1999,30,NA,NA,2,4,20,3,5,NA,NA,NA
1680,1999,4,NA,NA,1,4,20,1,NA,NA,NA,10
1681,1999,19,0,0,1,4,21,NA,3,NA,46,16
1682,1999,2,NA,NA,1,5,27,1,NA,NA,NA,NA
1683,1999,2,0,0,1,5,27,1,NA,NA,NA,NA
1684,1999,3,0,0,1,5,27,1,NA,NA,NA,NA
1685,1999,2,2,0,1,5,27,1,NA,NA,NA,NA
1686,1999,7,0,0,1,5,27,1,NA,NA,NA,NA
1687,1999,2,0,0,1,5,27,1,NA,NA,NA,NA
1688,1999,4,0,0,1,5,27,1,3,NA,27,NA
1689,1999,2,1,NA,1,5,27,1,NA,NA,NA,NA
1690,1999,2,0,0,1,5,27,1,NA,NA,NA,NA
1691,1999,238,6,0,1,5,43,5,6,23,NA,544
1692,1999,6,0,0,1,5,1,1,NA,NA,NA,545
1693,1999,13,NA,NA,1,5,1,10,7,NA,NA,NA
1694,1999,8,0,0,2,5,1,1,45,14,NA,546
1695,1999,7,NA,NA,1,5,1,3,3,NA,17,16
1696,1999,9,0,0,1,5,1,1,NA,NA,NA,20
1697,1999,17,0,0,2,5,1,1,7,NA,NA,547
1698,1999,36,2,0,1,5,1,NA,3,NA,47,458
1699,1999,40,NA,NA,2,5,1,1,6,NA,NA,548
1700,1999,20,0,0,2,5,1,1,7,NA,NA,71
1701,1999,14,0,0,2,5,1,1,5,NA,NA,NA
1702,1999,9,NA,NA,2,5,2,NA,7,NA,NA,NA
1703,1999,6,0,0,2,5,2,1,28,NA,NA,393
1704,1999,2,0,0,2,5,2,1,3,4,NA,54
1705,1999,4,0,0,2,5,2,1,9,NA,NA,549
1706,1999,20,NA,NA,2,5,2,1,7,NA,NA,550
1707,1999,3,NA,NA,1,5,3,1,NA,NA,NA,513
1708,1999,66,NA,NA,1,5,3,1,NA,NA,NA,91
1709,1999,5,0,0,2,5,3,1,7,NA,NA,173
1710,1999,2,0,0,1,5,3,1,NA,NA,NA,551
1711,1999,3,NA,NA,2,5,3,1,11,NA,NA,552
1712,1999,28,NA,NA,1,5,3,5,7,NA,NA,215
1713,1999,9,NA,NA,2,5,3,1,7,NA,NA,120
1714,1999,6,0,0,1,5,3,1,NA,NA,NA,NA
1715,1999,94,1,NA,1,5,3,1,25,NA,NA,553
1716,1999,106,NA,NA,1,5,3,NA,NA,NA,NA,554
1717,1999,3,0,0,1,5,3,1,NA,NA,NA,NA
1718,1999,2,NA,NA,1,5,3,1,NA,NA,NA,115
1719,1999,3,NA,NA,1,5,3,1,NA,NA,NA,16
1720,1999,2,0,0,1,5,3,1,NA,NA,NA,17
1721,1999,3,NA,NA,2,5,3,1,8,NA,NA,219
1722,1999,5,0,0,2,5,3,1,9,NA,NA,37
1723,1999,3,NA,NA,1,5,3,1,NA,NA,NA,555
1724,1999,8,0,0,1,5,3,1,9,NA,NA,120
1725,1999,26,1,0,1,5,3,1,NA,NA,NA,556
1726,1999,2,0,0,1,5,3,1,28,NA,NA,557
1727,1999,30,0,0,1,5,3,5,7,NA,NA,NA
1728,1999,7,0,0,2,5,3,NA,9,NA,NA,17
1729,1999,2,0,0,2,5,3,1,8,NA,NA,381
1730,1999,3,0,0,2,5,3,1,6,NA,NA,558
1731,1999,2,0,0,1,5,3,NA,NA,NA,NA,559
1732,1999,2,0,0,2,5,3,NA,9,NA,NA,560
1733,1999,4,0,0,2,5,3,1,9,NA,NA,185
1734,1999,2,0,0,1,5,3,4,NA,NA,NA,17
1735,1999,2,0,0,2,5,3,1,46,NA,NA,135
1736,1999,36,NA,0,1,5,32,7,NA,NA,NA,561
1737,1999,3,NA,0,1,5,32,NA,3,NA,32,NA
1738,1999,2,0,0,1,5,5,3,12,NA,NA,27
1739,1999,2,0,0,1,5,5,1,2,NA,NA,28
1740,1999,2,0,0,1,5,5,3,12,6,NA,248
1741,1999,2,0,NA,1,5,5,1,2,6,NA,562
1742,1999,2,0,0,1,5,5,3,NA,NA,NA,247
1743,1999,17,0,0,1,5,6,1,NA,NA,NA,NA
1744,1999,2,0,0,1,5,6,1,NA,NA,NA,NA
1745,1999,190,0,0,1,5,6,NA,6,NA,NA,563
1746,1999,9,0,0,1,5,6,1,NA,NA,NA,NA
1747,1999,7,0,0,1,5,6,5,NA,NA,NA,53
1748,1999,10,3,0,1,5,6,NA,NA,NA,NA,NA
1749,1999,10,0,0,1,5,37,1,NA,NA,NA,NA
1750,1999,3,0,0,1,5,8,1,NA,NA,NA,NA
1751,1999,7,0,0,1,5,8,1,NA,NA,NA,NA
1752,1999,151,1,0,1,5,8,12,3,NA,4,NA
1753,1999,95,NA,NA,1,5,8,6,7,NA,NA,37
1754,1999,3,NA,NA,1,5,8,1,NA,NA,NA,NA
1755,1999,2,NA,NA,1,5,8,1,NA,NA,NA,NA
1756,1999,2,NA,NA,1,5,8,1,NA,NA,NA,NA
1757,1999,30,NA,NA,1,5,8,1,NA,NA,NA,NA
1758,1999,2,NA,NA,1,5,8,1,NA,NA,NA,NA
1759,1999,3,NA,NA,1,5,8,1,NA,NA,NA,NA
1760,1999,2,NA,NA,1,5,8,1,NA,NA,NA,42
1761,1999,21,NA,NA,1,5,8,5,NA,NA,NA,NA
1762,1999,2,NA,NA,1,5,8,1,NA,NA,NA,NA
1763,1999,4,NA,NA,1,5,8,1,NA,NA,NA,110
1764,1999,2,2,NA,1,5,8,1,NA,NA,NA,12
1765,1999,3,NA,NA,1,5,8,18,NA,10,NA,564
1766,1999,3,0,0,1,5,8,1,8,NA,NA,33
1767,1999,23,NA,NA,1,5,8,5,NA,NA,NA,NA
1768,1999,10,0,0,1,5,8,22,7,NA,NA,NA
1769,1999,27,NA,0,1,5,8,1,NA,NA,NA,NA
1770,1999,6,NA,NA,1,5,8,3,NA,NA,NA,139
1771,1999,3,NA,NA,1,5,8,1,NA,NA,NA,NA
1772,1999,70,NA,0,1,5,9,1,3,2,2,399
1773,1999,30,NA,NA,1,5,10,NA,NA,NA,NA,138
1774,1999,21,NA,NA,1,5,10,NA,NA,NA,NA,565
1775,1999,10,NA,NA,1,5,10,NA,NA,NA,NA,NA
1776,1999,10,NA,NA,1,5,10,NA,NA,NA,NA,566
1777,1999,2,0,0,1,5,10,1,NA,NA,NA,NA
1778,1999,2,NA,NA,1,5,10,1,NA,NA,NA,NA
1779,1999,3,0,0,1,5,10,1,NA,NA,NA,NA
1780,1999,2,0,0,1,5,10,1,NA,NA,NA,42
1781,1999,21,0,0,1,5,10,NA,NA,NA,NA,NA
1782,1999,3,NA,NA,1,5,10,1,NA,NA,NA,107
1783,1999,6,0,0,1,5,10,1,NA,NA,NA,NA
1784,1999,7,0,0,1,5,10,1,NA,NA,NA,NA
1785,1999,21,0,0,1,5,10,7,NA,NA,NA,NA
1786,1999,12,0,0,2,5,11,3,7,NA,NA,521
1787,1999,3,2,0,1,5,11,1,3,NA,11,NA
1788,1999,28,0,0,2,5,11,23,7,NA,NA,37
1789,1999,39,2,0,1,5,40,16,3,24,2,567
1790,1999,7,NA,NA,1,5,12,9,24,7,24,29
1791,1999,9,NA,NA,1,5,12,1,24,7,15,74
1792,1999,10,NA,NA,1,5,12,1,15,25,NA,568
1793,1999,2,0,0,1,5,12,3,3,NA,2,NA
1794,1999,127,0,0,1,5,24,1,19,NA,48,34
1795,1999,4,0,0,1,5,24,1,9,26,NA,185
1796,1999,70,NA,NA,2,5,13,5,5,NA,NA,37
1797,1999,34,NA,NA,2,5,13,1,5,NA,NA,NA
1798,1999,8,NA,NA,1,5,13,12,NA,NA,NA,569
1799,1999,4,0,0,1,5,13,1,2,NA,NA,125
1800,1999,2,NA,NA,1,5,14,NA,24,NA,15,29
1801,1999,2,NA,NA,1,5,14,NA,24,NA,15,29
1802,1999,85,1,0,1,5,46,1,7,NA,NA,NA
1803,1999,66,0,0,1,5,15,1,7,NA,NA,NA
1804,1999,2,0,0,1,5,15,1,NA,19,NA,570
1805,1999,4,NA,0,1,5,15,1,9,NA,NA,571
1806,1999,16,0,0,1,5,15,1,19,NA,9,572
1807,1999,21,0,0,1,5,15,9,19,NA,9,NA
1808,1999,8,0,0,2,5,15,18,7,NA,NA,573
1809,1999,7,0,0,2,5,15,3,7,NA,NA,195
1810,1999,7,NA,NA,1,5,15,NA,7,NA,NA,42
1811,1999,12,4,0,1,5,15,1,NA,NA,NA,574
1812,1999,3,0,0,1,5,15,1,NA,NA,NA,NA
1813,1999,27,0,0,1,5,15,1,NA,NA,NA,NA
1814,1999,15,0,0,1,5,15,3,NA,NA,NA,NA
1815,1999,33,NA,0,1,5,17,1,NA,NA,NA,NA
1816,1999,54,NA,NA,2,5,17,NA,7,NA,NA,NA
1817,1999,25,NA,NA,1,5,17,3,3,NA,11,94
1818,1999,13,NA,NA,1,5,17,8,NA,NA,NA,NA
1819,1999,21,NA,NA,2,5,17,7,7,NA,NA,NA
1820,1999,10,0,0,2,5,17,5,7,NA,NA,NA
1821,1999,28,NA,NA,1,5,17,5,NA,NA,NA,NA
1822,1999,56,1,0,1,5,51,1,NA,NA,NA,575
1823,1999,17,NA,NA,1,5,50,1,NA,NA,NA,NA
1824,1999,4,0,0,1,5,30,1,7,NA,NA,NA
1825,1999,10,NA,NA,1,5,18,NA,24,NA,15,576
1826,1999,22,NA,0,1,5,19,1,3,NA,39,65
1827,1999,177,8,0,1,5,19,1,3,2,2,577
1828,1999,49,0,0,1,5,19,1,7,NA,NA,263
1829,1999,13,0,0,1,5,19,1,3,NA,2,47
1830,1999,2,0,NA,1,5,20,1,NA,NA,NA,10
1831,1999,2,NA,NA,1,5,20,1,NA,NA,NA,578
1832,1999,2,NA,NA,1,5,20,1,NA,NA,NA,579
1833,1999,4,0,NA,1,5,20,1,NA,NA,NA,336
1834,1999,35,0,0,1,5,21,7,6,NA,NA,19
1835,1999,23,1,0,1,5,21,1,7,NA,NA,580
1836,1999,20,0,0,1,5,21,5,6,NA,NA,581
1837,1999,9,0,0,1,5,21,13,7,NA,NA,NA
1838,1999,2,NA,NA,1,6,27,4,NA,NA,NA,NA
1839,1999,7,0,0,1,6,27,1,NA,NA,NA,582
1840,1999,7,1,0,1,6,27,1,NA,NA,NA,583
1841,1999,48,0,0,1,6,27,1,NA,NA,NA,NA
1842,1999,2,0,0,1,6,27,1,NA,NA,NA,NA
1843,1999,9,0,0,2,6,1,1,7,NA,NA,144
1844,1999,15,0,0,1,6,1,1,15,NA,NA,NA
1845,1999,47,0,0,1,6,1,3,3,NA,19,584
1846,1999,8,0,0,2,6,1,1,7,NA,NA,65
1847,1999,25,0,0,2,6,1,1,7,NA,NA,NA
1848,1999,14,0,0,2,6,1,3,7,NA,NA,288
1849,1999,14,0,0,2,6,1,5,5,NA,NA,360
1850,1999,5,0,0,1,6,1,1,NA,NA,NA,NA
1851,1999,3,0,0,1,6,1,3,NA,NA,NA,284
1852,1999,13,0,0,1,6,1,1,NA,NA,NA,NA
1853,1999,32,0,0,1,6,1,3,45,NA,NA,71
1854,1999,21,2,0,1,6,1,NA,NA,NA,NA,NA
1855,1999,52,6,0,1,6,1,16,4,NA,NA,360
1856,1999,14,0,0,2,6,1,1,5,NA,NA,NA
1857,1999,2,0,0,2,6,1,1,3,NA,NA,128
1858,1999,4,0,0,2,6,2,1,8,10,NA,219
1859,1999,8,0,0,2,6,2,1,8,13,NA,68
1860,1999,19,4,0,1,6,22,1,3,NA,49,NA
1861,1999,5,NA,NA,1,6,3,1,NA,NA,NA,65
1862,1999,17,7,0,1,6,3,16,24,7,15,88
1863,1999,2,0,0,2,6,3,1,11,NA,NA,585
1864,1999,2,NA,NA,1,6,3,1,NA,NA,NA,586
1865,1999,2,NA,NA,1,6,3,1,NA,NA,NA,NA
1866,1999,2,NA,NA,1,6,3,1,NA,NA,NA,NA
1867,1999,2,NA,NA,2,6,3,NA,41,NA,NA,192
1868,1999,2,NA,NA,1,6,3,1,NA,NA,NA,587
1869,1999,2,0,0,2,6,3,1,6,NA,NA,571
1870,1999,3,0,0,1,6,3,1,NA,NA,NA,74
1871,1999,3,1,NA,1,6,3,1,NA,NA,NA,42
1872,1999,3,NA,NA,1,6,3,1,NA,NA,NA,588
1873,1999,3,NA,NA,1,6,3,1,NA,NA,NA,NA
1874,1999,3,0,0,1,6,3,4,NA,NA,NA,589
1875,1999,2,0,0,2,6,3,1,11,NA,NA,590
1876,1999,3,0,0,1,6,3,1,NA,NA,NA,107
1877,1999,2,0,0,1,6,3,1,NA,NA,NA,109
1878,1999,3,1,0,2,6,3,1,8,NA,NA,109
1879,1999,2,0,0,2,6,3,1,8,NA,NA,591
1880,1999,2,0,0,1,6,3,NA,NA,NA,NA,592
1881,1999,6,0,0,2,6,3,1,7,NA,NA,144
1882,1999,72,NA,NA,1,6,32,12,19,NA,9,NA
1883,1999,3,0,0,1,6,32,11,NA,7,NA,74
1884,1999,2,0,0,1,6,5,1,2,6,NA,562
1885,1999,7,2,0,1,6,6,NA,15,NA,NA,NA
1886,1999,3,0,0,1,6,6,1,NA,NA,NA,NA
1887,1999,5,0,0,1,6,6,1,15,NA,NA,NA
1888,1999,10,0,0,1,6,6,1,NA,NA,NA,NA
1889,1999,62,0,0,1,6,6,NA,NA,NA,NA,NA
1890,1999,27,11,NA,1,6,33,24,7,NA,NA,74
1891,1999,61,NA,NA,1,6,33,1,7,NA,NA,593
1892,1999,3,1,0,1,6,37,1,NA,NA,NA,23
1893,1999,4,0,0,1,6,37,1,NA,NA,NA,594
1894,1999,4,NA,NA,1,6,8,1,NA,NA,NA,NA
1895,1999,2,0,0,1,6,8,1,2,6,NA,147
1896,1999,3,NA,NA,1,6,8,1,NA,NA,NA,NA
1897,1999,2,NA,NA,1,6,8,1,NA,NA,NA,545
1898,1999,78,5,0,1,6,8,5,7,NA,NA,NA
1899,1999,2,0,0,1,6,8,1,NA,NA,NA,NA
1900,1999,3,0,0,1,6,8,1,NA,NA,NA,595
1901,1999,10,NA,NA,1,6,8,5,NA,NA,NA,596
1902,1999,2,2,0,2,6,8,1,2,NA,NA,218
1903,1999,3,1,0,1,6,8,1,NA,NA,NA,545
1904,1999,7,NA,NA,1,6,8,1,NA,NA,NA,376
1905,1999,10,0,0,1,6,8,1,NA,NA,NA,NA
1906,1999,19,NA,0,1,6,8,1,3,NA,10,336
1907,1999,22,NA,NA,1,6,9,1,NA,NA,NA,NA
1908,1999,42,NA,NA,1,6,9,7,NA,NA,NA,NA
1909,1999,32,NA,NA,1,6,9,NA,NA,NA,NA,NA
1910,1999,50,NA,NA,1,6,10,NA,NA,NA,NA,597
1911,1999,38,NA,NA,1,6,10,NA,NA,NA,NA,598
1912,1999,34,NA,NA,1,6,10,NA,NA,NA,NA,195
1913,1999,26,NA,NA,1,6,10,NA,NA,NA,NA,336
1914,1999,21,NA,NA,1,6,10,NA,NA,NA,NA,494
1915,1999,20,NA,NA,1,6,10,NA,NA,NA,NA,287
1916,1999,19,NA,NA,1,6,10,NA,NA,NA,NA,284
1917,1999,17,NA,NA,1,6,10,NA,NA,NA,NA,88
1918,1999,13,NA,NA,1,6,10,NA,NA,NA,NA,599
1919,1999,3,NA,NA,1,6,10,1,NA,NA,NA,600
1920,1999,2,NA,NA,1,6,10,1,NA,NA,NA,601
1921,1999,25,0,0,2,6,10,1,7,NA,NA,138
1922,1999,3,0,0,1,6,10,1,NA,NA,NA,NA
1923,1999,11,0,0,1,6,11,1,3,NA,10,NA
1924,1999,50,9,0,1,6,11,1,3,NA,11,NA
1925,1999,5,1,0,1,6,11,NA,24,7,15,602
1926,1999,5,0,0,2,6,11,1,6,NA,NA,138
1927,1999,25,1,0,2,6,11,18,7,NA,NA,603
1928,1999,398,NA,NA,1,6,12,NA,3,NA,39,474
1929,1999,2,0,0,1,6,12,NA,3,NA,2,NA
1930,1999,4,1,0,1,6,26,1,3,NA,9,NA
1931,1999,2,0,0,1,6,26,1,3,NA,9,NA
1932,1999,73,16,0,1,6,29,1,3,NA,22,604
1933,1999,3,NA,NA,2,6,13,1,2,NA,NA,212
1934,1999,5,NA,NA,1,6,13,1,3,27,2,605
1935,1999,23,NA,NA,1,6,13,1,3,2,2,606
1936,1999,12,NA,NA,1,6,13,3,3,NA,4,NA
1937,1999,41,NA,NA,1,6,13,NA,3,4,11,110
1938,1999,4,NA,NA,1,6,14,1,9,NA,NA,71
1939,1999,18,NA,NA,2,6,14,1,7,NA,NA,6
1940,1999,14,0,0,1,6,15,3,7,NA,NA,607
1941,1999,7,0,0,1,6,15,1,7,NA,NA,NA
1942,1999,20,0,0,1,6,15,11,NA,NA,NA,NA
1943,1999,2,0,0,1,6,15,1,NA,NA,NA,NA
