"","Year","Illnesses","Hospitalizations","Fatalities","status","month","state","location","species","ingredient","serotype.Genotype","food"
"1493",1999,2,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,17
"1494",1999,2,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,6
"1495",1999,2,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,12
"1496",1999,2,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,167
"1497",1999,4,0,0,1,3,3,1,7,6,9,497
"1498",1999,3,0,0,1,3,3,1,7,6,9,498
"1499",1999,3,0,0,1,3,3,1,7,6,9,499
"1500",1999,2,0.94752807538402,0.0217167160716587,2,3,3,1,8,6,9,500
"1501",1999,5,0,0,1,3,3,1,7,6,9,254
"1502",1999,3,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,501
"1503",1999,3,0.94752807538402,0.0217167160716587,2,3,3,1,28,6,9,502
"1504",1999,2,1,0,1,3,3,1,7,6,9,369
"1505",1999,4,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,503
"1506",1999,2,0,0,2,3,3,1,8,6,9,65
"1507",1999,3,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,504
"1508",1999,4,0.94752807538402,0.0217167160716587,1,3,3,1,7,6,9,37
"1509",1999,2,0,0,1,3,3,1,7,6,9,174
"1510",1999,3,0,0,1,3,3,1,7,6,9,505
"1511",1999,2,0,0,1,3,3,1,7,6,9,185
"1512",1999,3,0,0,2,3,3,1,9,6,9,33
"1513",1999,4,0,0,1,3,3,1,7,6,9,37
"1514",1999,20,0,0,1,3,32,10,7,6,9,37
"1515",1999,54,0,0,1,3,32,1,7,6,9,506
"1516",1999,36,0.94752807538402,0.0217167160716587,2,3,32,7,6,7,9,507
"1517",1999,2,0,0,1,3,5,3,12,6,9,508
"1518",1999,2,0,0,2,3,5,3,12,6,9,27
"1519",1999,3,0.94752807538402,0.0217167160716587,2,3,5,1,39,6,9,163
"1520",1999,13,0,0,2,3,5,1,8,6,9,37
"1521",1999,3,0,0,1,3,6,1,7,6,9,37
"1522",1999,20,0,0,1,3,6,5,7,6,9,37
"1523",1999,8,0,0,1,3,6,1,4,6,9,37
"1524",1999,2,0,0,1,3,6,1,7,6,9,37
"1525",1999,4,0,0,1,3,6,1,7,6,9,37
"1526",1999,9,0,0,1,3,6,1,7,6,9,37
"1527",1999,4,0,0,1,3,6,1,7,6,9,37
"1528",1999,15,1,0,2,3,7,1,5,6,9,37
"1529",1999,17,2,0,1,3,33,1,7,6,9,344
"1530",1999,11,0,0,1,3,34,1,7,6,9,16
"1531",1999,2,0,0,1,3,8,1,7,6,9,37
"1532",1999,2,0,0,1,3,8,1,7,6,9,37
"1533",1999,2,0,0,1,3,8,1,7,6,9,509
"1534",1999,2,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,37
"1535",1999,2,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,37
"1536",1999,2,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,37
"1537",1999,55,0.94752807538402,0.0217167160716587,1,3,8,1,3,6,44,8
"1538",1999,2,0.94752807538402,0.0217167160716587,1,3,8,4,7,6,9,16
"1539",1999,2,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,37
"1540",1999,2,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,510
"1541",1999,5,0.94752807538402,0.0217167160716587,1,3,8,1,7,6,9,37
"1542",1999,2,1,2,1,3,8,1,7,6,9,511
"1543",1999,2,0,0,1,3,9,3,12,6,9,208
"1544",1999,2,0,0,1,3,10,1,7,6,9,37
"1545",1999,20,0.94752807538402,0.0217167160716587,2,3,41,1,22,6,9,144
"1546",1999,31,0.94752807538402,0.0217167160716587,2,3,41,1,5,6,9,37
"1547",1999,46,0,0,1,3,24,19,19,6,9,338
"1548",1999,25,0.94752807538402,0.0217167160716587,1,3,26,1,7,6,9,37
"1549",1999,75,0.94752807538402,0.0217167160716587,1,3,13,7,7,6,9,37
"1550",1999,47,0.94752807538402,0.0217167160716587,1,3,13,5,7,6,9,37
"1551",1999,4,0.94752807538402,0.0217167160716587,2,3,15,1,28,6,9,42
"1552",1999,43,0.94752807538402,0,1,3,15,1,7,6,9,512
"1553",1999,5,3,0,1,3,15,1,8,6,9,88
"1554",1999,16,0,0,1,3,15,3,7,6,9,37
"1555",1999,9,0,0,1,3,15,1,7,6,9,37
"1556",1999,105,0,0,1,3,15,7,7,6,9,37
"1557",1999,9,0,0,2,3,17,1,7,6,9,37
"1558",1999,8,0,0,2,3,17,5,7,6,9,37
"1559",1999,50,0,0,1,3,30,7,8,7,9,81
"1560",1999,57,0.94752807538402,0.0217167160716587,1,3,18,1,14,6,9,37
"1561",1999,121,0.94752807538402,0.0217167160716587,1,3,18,1,14,6,9,37
"1562",1999,2,0.94752807538402,0.0217167160716587,1,3,20,1,7,6,9,513
"1563",1999,18,0.94752807538402,0.0217167160716587,2,3,20,1,5,6,9,6
"1564",1999,3,0.94752807538402,0.0217167160716587,1,3,20,1,7,6,9,109
"1565",1999,6,0.94752807538402,0.0217167160716587,1,3,20,1,7,6,9,514
"1566",1999,3,0.94752807538402,0.0217167160716587,1,3,20,1,7,6,9,53
"1567",1999,3,0.94752807538402,0.0217167160716587,2,3,20,1,28,6,9,42
"1568",1999,10,0.94752807538402,0.0217167160716587,1,3,20,1,7,6,9,42
"1569",1999,10,0.94752807538402,0.0217167160716587,1,3,21,12,6,6,9,450
"1570",1999,4,1,0,1,3,21,1,8,6,9,165
"1571",1999,4,0.94752807538402,0.0217167160716587,1,4,27,1,7,6,9,37
"1572",1999,3,0.94752807538402,0.0217167160716587,1,4,27,1,7,6,9,37
"1573",1999,17,0,0,1,4,27,1,7,6,9,37
"1574",1999,2,0,0,1,4,27,1,7,6,9,37
"1575",1999,3,0,0,1,4,27,1,7,6,9,37
"1576",1999,6,0,0,1,4,27,1,7,6,9,37
"1577",1999,140,0,0,1,4,27,7,9,6,9,37
"1578",1999,7,0,0,1,4,1,1,7,6,9,217
"1579",1999,7,0,0,1,4,1,1,7,6,9,515
"1580",1999,5,0.94752807538402,0.0217167160716587,1,4,1,1,3,6,45,64
"1581",1999,11,0,0,2,4,1,1,7,6,9,516
"1582",1999,77,0,0,2,4,1,1,7,6,9,517
"1583",1999,40,0,0,2,4,1,1,7,6,9,518
"1584",1999,34,0,0,2,4,1,5,6,6,9,88
"1585",1999,50,0,0,1,4,1,1,45,6,9,519
"1586",1999,90,1,0,2,4,1,1,7,6,9,37
"1587",1999,4,0.94752807538402,0.0217167160716587,1,4,3,1,7,6,9,6
"1588",1999,2,0,0,1,4,3,1,7,6,9,520
"1589",1999,2,0,0,1,4,3,1,7,6,9,37
"1590",1999,4,0,0,2,4,3,1,6,21,9,521
"1591",1999,2,0,0,1,4,3,1,7,6,9,150
"1592",1999,3,0,0,2,4,3,1,8,6,9,15
"1593",1999,2,0.94752807538402,0.0217167160716587,1,4,3,1,7,6,9,37
"1594",1999,28,0.94752807538402,0.0217167160716587,2,4,3,5,6,6,9,37
"1595",1999,2,2,0.0217167160716587,2,4,3,1,8,6,9,522
"1596",1999,6,0.94752807538402,0.0217167160716587,1,4,3,1,7,6,9,523
"1597",1999,5,0,0.0217167160716587,2,4,3,1,7,6,9,117
"1598",1999,3,0,0,1,4,3,1,7,6,9,54
"1599",1999,3,0,0,1,4,3,1,7,6,9,524
"1600",1999,4,0,0.0217167160716587,2,4,3,1,7,6,9,525
"1601",1999,8,0.94752807538402,0.0217167160716587,1,4,3,5,14,6,9,37
"1602",1999,3,0,0,1,4,3,1,11,6,9,245
"1603",1999,2,0,0,1,4,3,1,7,6,9,91
"1604",1999,3,0,0,1,4,3,4,7,6,9,87
"1605",1999,2,0,0,1,4,3,1,7,6,9,526
"1606",1999,2,0,0,2,4,3,1,9,6,9,267
"1607",1999,2,0,0,1,4,3,1,7,6,9,527
"1608",1999,3,0,0,1,4,3,1,7,6,9,267
"1609",1999,4,1,0,2,4,3,1,7,6,9,117
"1610",1999,4,0,0,2,4,3,1,7,6,9,117
"1611",1999,3,0,0,2,4,3,1,8,6,9,74
"1612",1999,2,1,0.0217167160716587,1,4,5,3,12,6,9,27
"1613",1999,21,0.94752807538402,0,1,4,5,1,3,2,2,528
"1614",1999,23,0,0,1,4,6,5,7,6,9,529
"1615",1999,10,0,0,1,4,6,1,7,6,9,37
"1616",1999,20,1,0,1,4,6,1,7,6,9,37
"1617",1999,8,0,0,1,4,6,1,7,6,9,37
"1618",1999,199,6,0,1,4,6,1,7,6,9,37
"1619",1999,36,0,0,1,4,6,1,7,6,9,37
"1620",1999,40,0.94752807538402,1,1,4,33,10,7,6,9,37
"1621",1999,6,0.94752807538402,0.0217167160716587,2,4,37,1,5,20,9,530
"1622",1999,3,0,0,1,4,8,1,7,6,9,239
"1623",1999,27,0,0,1,4,8,14,6,6,9,531
"1624",1999,2,0,0,1,4,8,1,7,6,9,91
"1625",1999,65,3,0,1,4,8,6,3,22,2,532
"1626",1999,31,0,0,1,4,8,5,6,6,9,88
"1627",1999,38,0,0,1,4,8,1,7,6,9,533
"1628",1999,12,0,0,1,4,8,1,7,6,9,37
"1629",1999,17,0,0,1,4,8,6,7,6,9,534
"1630",1999,2,0,0,1,4,8,1,7,6,9,535
"1631",1999,11,0,0,1,4,8,1,7,6,9,37
"1632",1999,2,0,0,1,4,8,1,7,6,9,37
"1633",1999,20,0.94752807538402,0.0217167160716587,2,4,8,5,6,6,9,88
"1634",1999,4,0,0,1,4,9,3,2,6,9,147
"1635",1999,11,0.94752807538402,0.0217167160716587,1,4,10,1,7,6,9,536
"1636",1999,3,0,0,1,4,10,1,7,6,9,37
"1637",1999,2,0.94752807538402,0.0217167160716587,1,4,10,1,7,6,9,537
"1638",1999,2,0,0,1,4,10,1,7,6,9,37
"1639",1999,6,3,0,1,4,10,1,7,6,9,37
"1640",1999,27,0.94752807538402,0,1,4,10,5,7,6,9,37
"1641",1999,7,0,0,1,4,10,1,7,6,9,37
"1642",1999,9,0,0,2,4,11,1,7,6,9,538
"1643",1999,4,0.94752807538402,0.0217167160716587,1,4,40,1,7,6,9,37
"1644",1999,4,0.94752807538402,0.0217167160716587,1,4,40,1,7,6,9,37
"1645",1999,18,1,0,1,4,12,1,3,6,2,539
"1646",1999,10,0.94752807538402,0.0217167160716587,1,4,26,1,6,6,9,540
"1647",1999,3,0.94752807538402,0.0217167160716587,1,4,13,1,10,6,9,37
"1648",1999,9,0.94752807538402,0.0217167160716587,1,4,13,3,24,7,24,29
"1649",1999,53,0.94752807538402,0.0217167160716587,1,4,13,1,7,6,9,37
"1650",1999,184,0.94752807538402,0.0217167160716587,1,4,13,1,7,6,9,37
"1651",1999,3,0.94752807538402,0.0217167160716587,2,4,13,1,2,6,9,147
"1652",1999,12,0,0,2,4,15,1,7,6,9,37
"1653",1999,3,0.94752807538402,0.0217167160716587,1,4,15,1,8,6,9,541
"1654",1999,4,0,0,1,4,15,1,7,6,9,16
"1655",1999,4,0.94752807538402,0.0217167160716587,1,4,15,3,8,6,9,190
"1656",1999,19,0,0,1,4,15,5,7,6,9,23
"1657",1999,29,0,0,1,4,15,1,19,6,9,37
"1658",1999,20,0.94752807538402,0,1,4,15,1,7,6,9,59
"1659",1999,2,0,0,1,4,15,1,7,6,9,542
"1660",1999,35,0,0,1,4,15,1,7,6,9,6
"1661",1999,11,0,0,1,4,15,1,7,6,9,6
"1662",1999,3,0,0,1,4,15,1,7,6,9,543
"1663",1999,12,1,0,1,4,15,3,7,6,9,29
"1664",1999,50,0,0,1,4,15,7,7,6,9,37
"1665",1999,66,0,0,1,4,15,1,7,6,9,37
"1666",1999,12,1,0,2,4,15,3,24,6,15,74
"1667",1999,20,2,0,1,4,16,1,7,6,9,37
"1668",1999,21,2,0,1,4,16,10,7,6,9,37
"1669",1999,43,0,0,2,4,17,1,7,6,9,195
"1670",1999,16,0.94752807538402,0.0217167160716587,2,4,17,1,5,6,9,227
"1671",1999,31,0,0,1,4,17,1,6,6,9,62
"1672",1999,15,0.94752807538402,0.0217167160716587,1,4,50,4,7,6,9,37
"1673",1999,30,2,0,1,4,30,7,24,6,15,37
"1674",1999,19,0,0,1,4,30,16,8,6,9,507
"1675",1999,81,0.94752807538402,0.0217167160716587,2,4,18,1,7,6,9,16
"1676",1999,2,0.94752807538402,0.0217167160716587,1,4,20,1,7,6,9,29
"1677",1999,25,0.94752807538402,0.0217167160716587,2,4,20,10,5,6,9,37
"1678",1999,50,0.94752807538402,0.0217167160716587,2,4,20,1,5,6,9,330
"1679",1999,30,0.94752807538402,0.0217167160716587,2,4,20,3,5,6,9,37
"1680",1999,4,0.94752807538402,0.0217167160716587,1,4,20,1,7,6,9,10
"1681",1999,19,0,0,1,4,21,1,3,6,46,16
"1682",1999,2,0.94752807538402,0.0217167160716587,1,5,27,1,7,6,9,37
"1683",1999,2,0,0,1,5,27,1,7,6,9,37
"1684",1999,3,0,0,1,5,27,1,7,6,9,37
"1685",1999,2,2,0,1,5,27,1,7,6,9,37
"1686",1999,7,0,0,1,5,27,1,7,6,9,37
"1687",1999,2,0,0,1,5,27,1,7,6,9,37
"1688",1999,4,0,0,1,5,27,1,3,6,27,37
"1689",1999,2,1,0.0217167160716587,1,5,27,1,7,6,9,37
"1690",1999,2,0,0,1,5,27,1,7,6,9,37
"1691",1999,238,6,0,1,5,43,5,6,23,9,544
"1692",1999,6,0,0,1,5,1,1,7,6,9,545
"1693",1999,13,0.94752807538402,0.0217167160716587,1,5,1,10,7,6,9,37
"1694",1999,8,0,0,2,5,1,1,45,14,9,546
"1695",1999,7,0.94752807538402,0.0217167160716587,1,5,1,3,3,6,17,16
"1696",1999,9,0,0,1,5,1,1,7,6,9,20
"1697",1999,17,0,0,2,5,1,1,7,6,9,547
"1698",1999,36,2,0,1,5,1,1,3,6,47,458
"1699",1999,40,0.94752807538402,0.0217167160716587,2,5,1,1,6,6,9,548
"1700",1999,20,0,0,2,5,1,1,7,6,9,71
"1701",1999,14,0,0,2,5,1,1,5,6,9,37
"1702",1999,9,0.94752807538402,0.0217167160716587,2,5,2,1,7,6,9,37
"1703",1999,6,0,0,2,5,2,1,28,6,9,393
"1704",1999,2,0,0,2,5,2,1,3,4,9,54
"1705",1999,4,0,0,2,5,2,1,9,6,9,549
"1706",1999,20,0.94752807538402,0.0217167160716587,2,5,2,1,7,6,9,550
"1707",1999,3,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,513
"1708",1999,66,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,91
"1709",1999,5,0,0,2,5,3,1,7,6,9,173
"1710",1999,2,0,0,1,5,3,1,7,6,9,551
"1711",1999,3,0.94752807538402,0.0217167160716587,2,5,3,1,11,6,9,552
"1712",1999,28,0.94752807538402,0.0217167160716587,1,5,3,5,7,6,9,215
"1713",1999,9,0.94752807538402,0.0217167160716587,2,5,3,1,7,6,9,120
"1714",1999,6,0,0,1,5,3,1,7,6,9,37
"1715",1999,94,1,0.0217167160716587,1,5,3,1,25,6,9,553
"1716",1999,106,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,554
"1717",1999,3,0,0,1,5,3,1,7,6,9,37
"1718",1999,2,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,115
"1719",1999,3,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,16
"1720",1999,2,0,0,1,5,3,1,7,6,9,17
"1721",1999,3,0.94752807538402,0.0217167160716587,2,5,3,1,8,6,9,219
"1722",1999,5,0,0,2,5,3,1,9,6,9,37
"1723",1999,3,0.94752807538402,0.0217167160716587,1,5,3,1,7,6,9,555
"1724",1999,8,0,0,1,5,3,1,9,6,9,120
"1725",1999,26,1,0,1,5,3,1,7,6,9,556
"1726",1999,2,0,0,1,5,3,1,28,6,9,557
"1727",1999,30,0,0,1,5,3,5,7,6,9,37
"1728",1999,7,0,0,2,5,3,1,9,6,9,17
"1729",1999,2,0,0,2,5,3,1,8,6,9,381
"1730",1999,3,0,0,2,5,3,1,6,6,9,558
"1731",1999,2,0,0,1,5,3,1,7,6,9,559
"1732",1999,2,0,0,2,5,3,1,9,6,9,560
"1733",1999,4,0,0,2,5,3,1,9,6,9,185
"1734",1999,2,0,0,1,5,3,4,7,6,9,17
"1735",1999,2,0,0,2,5,3,1,46,6,9,135
"1736",1999,36,0.94752807538402,0,1,5,32,7,7,6,9,561
"1737",1999,3,0.94752807538402,0,1,5,32,1,3,6,32,37
"1738",1999,2,0,0,1,5,5,3,12,6,9,27
"1739",1999,2,0,0,1,5,5,1,2,6,9,28
"1740",1999,2,0,0,1,5,5,3,12,6,9,248
"1741",1999,2,0,0.0217167160716587,1,5,5,1,2,6,9,562
"1742",1999,2,0,0,1,5,5,3,7,6,9,247
"1743",1999,17,0,0,1,5,6,1,7,6,9,37
"1744",1999,2,0,0,1,5,6,1,7,6,9,37
"1745",1999,190,0,0,1,5,6,1,6,6,9,563
"1746",1999,9,0,0,1,5,6,1,7,6,9,37
"1747",1999,7,0,0,1,5,6,5,7,6,9,53
"1748",1999,10,3,0,1,5,6,1,7,6,9,37
"1749",1999,10,0,0,1,5,37,1,7,6,9,37
"1750",1999,3,0,0,1,5,8,1,7,6,9,37
"1751",1999,7,0,0,1,5,8,1,7,6,9,37
"1752",1999,151,1,0,1,5,8,12,3,6,4,37
"1753",1999,95,0.94752807538402,0.0217167160716587,1,5,8,6,7,6,9,37
"1754",1999,3,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1755",1999,2,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1756",1999,2,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1757",1999,30,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1758",1999,2,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1759",1999,3,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1760",1999,2,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,42
"1761",1999,21,0.94752807538402,0.0217167160716587,1,5,8,5,7,6,9,37
"1762",1999,2,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1763",1999,4,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,110
"1764",1999,2,2,0.0217167160716587,1,5,8,1,7,6,9,12
"1765",1999,3,0.94752807538402,0.0217167160716587,1,5,8,18,7,10,9,564
"1766",1999,3,0,0,1,5,8,1,8,6,9,33
"1767",1999,23,0.94752807538402,0.0217167160716587,1,5,8,5,7,6,9,37
"1768",1999,10,0,0,1,5,8,22,7,6,9,37
"1769",1999,27,0.94752807538402,0,1,5,8,1,7,6,9,37
"1770",1999,6,0.94752807538402,0.0217167160716587,1,5,8,3,7,6,9,139
"1771",1999,3,0.94752807538402,0.0217167160716587,1,5,8,1,7,6,9,37
"1772",1999,70,0.94752807538402,0,1,5,9,1,3,2,2,399
"1773",1999,30,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,138
"1774",1999,21,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,565
"1775",1999,10,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,37
"1776",1999,10,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,566
"1777",1999,2,0,0,1,5,10,1,7,6,9,37
"1778",1999,2,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,37
"1779",1999,3,0,0,1,5,10,1,7,6,9,37
"1780",1999,2,0,0,1,5,10,1,7,6,9,42
"1781",1999,21,0,0,1,5,10,1,7,6,9,37
"1782",1999,3,0.94752807538402,0.0217167160716587,1,5,10,1,7,6,9,107
"1783",1999,6,0,0,1,5,10,1,7,6,9,37
"1784",1999,7,0,0,1,5,10,1,7,6,9,37
"1785",1999,21,0,0,1,5,10,7,7,6,9,37
"1786",1999,12,0,0,2,5,11,3,7,6,9,521
"1787",1999,3,2,0,1,5,11,1,3,6,11,37
"1788",1999,28,0,0,2,5,11,23,7,6,9,37
"1789",1999,39,2,0,1,5,40,16,3,24,2,567
"1790",1999,7,0.94752807538402,0.0217167160716587,1,5,12,9,24,7,24,29
"1791",1999,9,0.94752807538402,0.0217167160716587,1,5,12,1,24,7,15,74
"1792",1999,10,0.94752807538402,0.0217167160716587,1,5,12,1,15,25,9,568
"1793",1999,2,0,0,1,5,12,3,3,6,2,37
"1794",1999,127,0,0,1,5,24,1,19,6,48,34
"1795",1999,4,0,0,1,5,24,1,9,26,9,185
"1796",1999,70,0.94752807538402,0.0217167160716587,2,5,13,5,5,6,9,37
"1797",1999,34,0.94752807538402,0.0217167160716587,2,5,13,1,5,6,9,37
"1798",1999,8,0.94752807538402,0.0217167160716587,1,5,13,12,7,6,9,569
"1799",1999,4,0,0,1,5,13,1,2,6,9,125
"1800",1999,2,0.94752807538402,0.0217167160716587,1,5,14,1,24,6,15,29
"1801",1999,2,0.94752807538402,0.0217167160716587,1,5,14,1,24,6,15,29
"1802",1999,85,1,0,1,5,46,1,7,6,9,37
"1803",1999,66,0,0,1,5,15,1,7,6,9,37
"1804",1999,2,0,0,1,5,15,1,7,19,9,570
"1805",1999,4,0.94752807538402,0,1,5,15,1,9,6,9,571
"1806",1999,16,0,0,1,5,15,1,19,6,9,572
"1807",1999,21,0,0,1,5,15,9,19,6,9,37
"1808",1999,8,0,0,2,5,15,18,7,6,9,573
"1809",1999,7,0,0,2,5,15,3,7,6,9,195
"1810",1999,7,0.94752807538402,0.0217167160716587,1,5,15,1,7,6,9,42
"1811",1999,12,4,0,1,5,15,1,7,6,9,574
"1812",1999,3,0,0,1,5,15,1,7,6,9,37
"1813",1999,27,0,0,1,5,15,1,7,6,9,37
"1814",1999,15,0,0,1,5,15,3,7,6,9,37
"1815",1999,33,0.94752807538402,0,1,5,17,1,7,6,9,37
"1816",1999,54,0.94752807538402,0.0217167160716587,2,5,17,1,7,6,9,37
"1817",1999,25,0.94752807538402,0.0217167160716587,1,5,17,3,3,6,11,94
"1818",1999,13,0.94752807538402,0.0217167160716587,1,5,17,8,7,6,9,37
"1819",1999,21,0.94752807538402,0.0217167160716587,2,5,17,7,7,6,9,37
"1820",1999,10,0,0,2,5,17,5,7,6,9,37
"1821",1999,28,0.94752807538402,0.0217167160716587,1,5,17,5,7,6,9,37
"1822",1999,56,1,0,1,5,51,1,7,6,9,575
"1823",1999,17,0.94752807538402,0.0217167160716587,1,5,50,1,7,6,9,37
"1824",1999,4,0,0,1,5,30,1,7,6,9,37
"1825",1999,10,0.94752807538402,0.0217167160716587,1,5,18,1,24,6,15,576
"1826",1999,22,0.94752807538402,0,1,5,19,1,3,6,39,65
"1827",1999,177,8,0,1,5,19,1,3,2,2,577
"1828",1999,49,0,0,1,5,19,1,7,6,9,263
"1829",1999,13,0,0,1,5,19,1,3,6,2,47
"1830",1999,2,0,0.0217167160716587,1,5,20,1,7,6,9,10
"1831",1999,2,0.94752807538402,0.0217167160716587,1,5,20,1,7,6,9,578
"1832",1999,2,0.94752807538402,0.0217167160716587,1,5,20,1,7,6,9,579
"1833",1999,4,0,0.0217167160716587,1,5,20,1,7,6,9,336
"1834",1999,35,0,0,1,5,21,7,6,6,9,19
"1835",1999,23,1,0,1,5,21,1,7,6,9,580
"1836",1999,20,0,0,1,5,21,5,6,6,9,581
"1837",1999,9,0,0,1,5,21,13,7,6,9,37
"1838",1999,2,0.94752807538402,0.0217167160716587,1,6,27,4,7,6,9,37
"1839",1999,7,0,0,1,6,27,1,7,6,9,582
"1840",1999,7,1,0,1,6,27,1,7,6,9,583
"1841",1999,48,0,0,1,6,27,1,7,6,9,37
"1842",1999,2,0,0,1,6,27,1,7,6,9,37
"1843",1999,9,0,0,2,6,1,1,7,6,9,144
"1844",1999,15,0,0,1,6,1,1,15,6,9,37
"1845",1999,47,0,0,1,6,1,3,3,6,19,584
"1846",1999,8,0,0,2,6,1,1,7,6,9,65
"1847",1999,25,0,0,2,6,1,1,7,6,9,37
"1848",1999,14,0,0,2,6,1,3,7,6,9,288
"1849",1999,14,0,0,2,6,1,5,5,6,9,360
"1850",1999,5,0,0,1,6,1,1,7,6,9,37
"1851",1999,3,0,0,1,6,1,3,7,6,9,284
"1852",1999,13,0,0,1,6,1,1,7,6,9,37
"1853",1999,32,0,0,1,6,1,3,45,6,9,71
"1854",1999,21,2,0,1,6,1,1,7,6,9,37
"1855",1999,52,6,0,1,6,1,16,4,6,9,360
"1856",1999,14,0,0,2,6,1,1,5,6,9,37
"1857",1999,2,0,0,2,6,1,1,3,6,9,128
"1858",1999,4,0,0,2,6,2,1,8,10,9,219
"1859",1999,8,0,0,2,6,2,1,8,13,9,68
"1860",1999,19,4,0,1,6,22,1,3,6,49,37
"1861",1999,5,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,65
"1862",1999,17,7,0,1,6,3,16,24,7,15,88
"1863",1999,2,0,0,2,6,3,1,11,6,9,585
"1864",1999,2,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,586
"1865",1999,2,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,37
"1866",1999,2,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,37
"1867",1999,2,0.94752807538402,0.0217167160716587,2,6,3,1,41,6,9,192
"1868",1999,2,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,587
"1869",1999,2,0,0,2,6,3,1,6,6,9,571
"1870",1999,3,0,0,1,6,3,1,7,6,9,74
"1871",1999,3,1,0.0217167160716587,1,6,3,1,7,6,9,42
"1872",1999,3,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,588
"1873",1999,3,0.94752807538402,0.0217167160716587,1,6,3,1,7,6,9,37
"1874",1999,3,0,0,1,6,3,4,7,6,9,589
"1875",1999,2,0,0,2,6,3,1,11,6,9,590
"1876",1999,3,0,0,1,6,3,1,7,6,9,107
"1877",1999,2,0,0,1,6,3,1,7,6,9,109
"1878",1999,3,1,0,2,6,3,1,8,6,9,109
"1879",1999,2,0,0,2,6,3,1,8,6,9,591
"1880",1999,2,0,0,1,6,3,1,7,6,9,592
"1881",1999,6,0,0,2,6,3,1,7,6,9,144
"1882",1999,72,0.94752807538402,0.0217167160716587,1,6,32,12,19,6,9,37
"1883",1999,3,0,0,1,6,32,11,7,7,9,74
"1884",1999,2,0,0,1,6,5,1,2,6,9,562
"1885",1999,7,2,0,1,6,6,1,15,6,9,37
"1886",1999,3,0,0,1,6,6,1,7,6,9,37
"1887",1999,5,0,0,1,6,6,1,15,6,9,37
"1888",1999,10,0,0,1,6,6,1,7,6,9,37
"1889",1999,62,0,0,1,6,6,1,7,6,9,37
"1890",1999,27,11,0.0217167160716587,1,6,33,24,7,6,9,74
"1891",1999,61,0.94752807538402,0.0217167160716587,1,6,33,1,7,6,9,593
"1892",1999,3,1,0,1,6,37,1,7,6,9,23
"1893",1999,4,0,0,1,6,37,1,7,6,9,594
"1894",1999,4,0.94752807538402,0.0217167160716587,1,6,8,1,7,6,9,37
"1895",1999,2,0,0,1,6,8,1,2,6,9,147
"1896",1999,3,0.94752807538402,0.0217167160716587,1,6,8,1,7,6,9,37
"1897",1999,2,0.94752807538402,0.0217167160716587,1,6,8,1,7,6,9,545
"1898",1999,78,5,0,1,6,8,5,7,6,9,37
"1899",1999,2,0,0,1,6,8,1,7,6,9,37
"1900",1999,3,0,0,1,6,8,1,7,6,9,595
"1901",1999,10,0.94752807538402,0.0217167160716587,1,6,8,5,7,6,9,596
"1902",1999,2,2,0,2,6,8,1,2,6,9,218
"1903",1999,3,1,0,1,6,8,1,7,6,9,545
"1904",1999,7,0.94752807538402,0.0217167160716587,1,6,8,1,7,6,9,376
"1905",1999,10,0,0,1,6,8,1,7,6,9,37
